generator,paper_id,folder,paper_file,tables_file,n_tables
gpt52,generated_paper_147,gpt52/generated_paper_147,gpt52/generated_paper_147/paper.tex,gpt52/generated_paper_147/extracted_tables.json,3
gpt52,generated_paper_148,gpt52/generated_paper_148,gpt52/generated_paper_148/paper.tex,gpt52/generated_paper_148/extracted_tables.json,3
gpt52,generated_paper_149,gpt52/generated_paper_149,gpt52/generated_paper_149/paper.tex,gpt52/generated_paper_149/extracted_tables.json,3
gpt52,generated_paper_14,gpt52/generated_paper_14,gpt52/generated_paper_14/paper.tex,gpt52/generated_paper_14/extracted_tables.json,4
gpt52,generated_paper_150,gpt52/generated_paper_150,gpt52/generated_paper_150/paper.tex,gpt52/generated_paper_150/extracted_tables.json,3
gpt52,generated_paper_151,gpt52/generated_paper_151,gpt52/generated_paper_151/paper.tex,gpt52/generated_paper_151/extracted_tables.json,3
gpt52,generated_paper_152,gpt52/generated_paper_152,gpt52/generated_paper_152/paper.tex,gpt52/generated_paper_152/extracted_tables.json,3
gpt52,generated_paper_153,gpt52/generated_paper_153,gpt52/generated_paper_153/paper.tex,gpt52/generated_paper_153/extracted_tables.json,3
gpt52,generated_paper_154,gpt52/generated_paper_154,gpt52/generated_paper_154/paper.tex,gpt52/generated_paper_154/extracted_tables.json,4
gpt52,generated_paper_155,gpt52/generated_paper_155,gpt52/generated_paper_155/paper.tex,gpt52/generated_paper_155/extracted_tables.json,4
gpt52,generated_paper_156,gpt52/generated_paper_156,gpt52/generated_paper_156/paper.tex,gpt52/generated_paper_156/extracted_tables.json,4
gpt52,generated_paper_157,gpt52/generated_paper_157,gpt52/generated_paper_157/paper.tex,gpt52/generated_paper_157/extracted_tables.json,3
gpt52,generated_paper_158,gpt52/generated_paper_158,gpt52/generated_paper_158/paper.tex,gpt52/generated_paper_158/extracted_tables.json,3
gpt52,generated_paper_159,gpt52/generated_paper_159,gpt52/generated_paper_159/paper.tex,gpt52/generated_paper_159/extracted_tables.json,3
gpt52,generated_paper_15,gpt52/generated_paper_15,gpt52/generated_paper_15/paper.tex,gpt52/generated_paper_15/extracted_tables.json,4
gpt52,generated_paper_160,gpt52/generated_paper_160,gpt52/generated_paper_160/paper.tex,gpt52/generated_paper_160/extracted_tables.json,3
gpt52,generated_paper_161,gpt52/generated_paper_161,gpt52/generated_paper_161/paper.tex,gpt52/generated_paper_161/extracted_tables.json,3
gpt52,generated_paper_162,gpt52/generated_paper_162,gpt52/generated_paper_162/paper.tex,gpt52/generated_paper_162/extracted_tables.json,5
gpt52,generated_paper_163,gpt52/generated_paper_163,gpt52/generated_paper_163/paper.tex,gpt52/generated_paper_163/extracted_tables.json,3
gpt52,generated_paper_164,gpt52/generated_paper_164,gpt52/generated_paper_164/paper.tex,gpt52/generated_paper_164/extracted_tables.json,3
gpt52,generated_paper_165,gpt52/generated_paper_165,gpt52/generated_paper_165/paper.tex,gpt52/generated_paper_165/extracted_tables.json,3
gpt52,generated_paper_166,gpt52/generated_paper_166,gpt52/generated_paper_166/paper.tex,gpt52/generated_paper_166/extracted_tables.json,3
gpt52,generated_paper_167,gpt52/generated_paper_167,gpt52/generated_paper_167/paper.tex,gpt52/generated_paper_167/extracted_tables.json,3
gpt52,generated_paper_168,gpt52/generated_paper_168,gpt52/generated_paper_168/paper.tex,gpt52/generated_paper_168/extracted_tables.json,4
gpt52,generated_paper_169,gpt52/generated_paper_169,gpt52/generated_paper_169/paper.tex,gpt52/generated_paper_169/extracted_tables.json,3
gpt52,generated_paper_16,gpt52/generated_paper_16,gpt52/generated_paper_16/paper.tex,gpt52/generated_paper_16/extracted_tables.json,4
gpt52,generated_paper_170,gpt52/generated_paper_170,gpt52/generated_paper_170/paper.tex,gpt52/generated_paper_170/extracted_tables.json,3
gpt52,generated_paper_171,gpt52/generated_paper_171,gpt52/generated_paper_171/paper.tex,gpt52/generated_paper_171/extracted_tables.json,3
gpt52,generated_paper_172,gpt52/generated_paper_172,gpt52/generated_paper_172/paper.tex,gpt52/generated_paper_172/extracted_tables.json,3
gpt52,generated_paper_173,gpt52/generated_paper_173,gpt52/generated_paper_173/paper.tex,gpt52/generated_paper_173/extracted_tables.json,4
gpt52,generated_paper_174,gpt52/generated_paper_174,gpt52/generated_paper_174/paper.tex,gpt52/generated_paper_174/extracted_tables.json,3
gpt52,generated_paper_175,gpt52/generated_paper_175,gpt52/generated_paper_175/paper.tex,gpt52/generated_paper_175/extracted_tables.json,4
gpt52,generated_paper_176,gpt52/generated_paper_176,gpt52/generated_paper_176/paper.tex,gpt52/generated_paper_176/extracted_tables.json,4
gpt52,generated_paper_177,gpt52/generated_paper_177,gpt52/generated_paper_177/paper.tex,gpt52/generated_paper_177/extracted_tables.json,4
gpt52,generated_paper_178,gpt52/generated_paper_178,gpt52/generated_paper_178/paper.tex,gpt52/generated_paper_178/extracted_tables.json,3
gpt52,generated_paper_179,gpt52/generated_paper_179,gpt52/generated_paper_179/paper.tex,gpt52/generated_paper_179/extracted_tables.json,5
gpt52,generated_paper_17,gpt52/generated_paper_17,gpt52/generated_paper_17/paper.tex,gpt52/generated_paper_17/extracted_tables.json,5
gpt52,generated_paper_180,gpt52/generated_paper_180,gpt52/generated_paper_180/paper.tex,gpt52/generated_paper_180/extracted_tables.json,3
gpt52,generated_paper_181,gpt52/generated_paper_181,gpt52/generated_paper_181/paper.tex,gpt52/generated_paper_181/extracted_tables.json,3
gpt52,generated_paper_182,gpt52/generated_paper_182,gpt52/generated_paper_182/paper.tex,gpt52/generated_paper_182/extracted_tables.json,4
gpt52,generated_paper_183,gpt52/generated_paper_183,gpt52/generated_paper_183/paper.tex,gpt52/generated_paper_183/extracted_tables.json,4
gpt52,generated_paper_184,gpt52/generated_paper_184,gpt52/generated_paper_184/paper.tex,gpt52/generated_paper_184/extracted_tables.json,3
gpt52,generated_paper_185,gpt52/generated_paper_185,gpt52/generated_paper_185/paper.tex,gpt52/generated_paper_185/extracted_tables.json,4
gpt52,generated_paper_186,gpt52/generated_paper_186,gpt52/generated_paper_186/paper.tex,gpt52/generated_paper_186/extracted_tables.json,3
gpt52,generated_paper_187,gpt52/generated_paper_187,gpt52/generated_paper_187/paper.tex,gpt52/generated_paper_187/extracted_tables.json,3
gpt52,generated_paper_188,gpt52/generated_paper_188,gpt52/generated_paper_188/paper.tex,gpt52/generated_paper_188/extracted_tables.json,3
gpt52,generated_paper_189,gpt52/generated_paper_189,gpt52/generated_paper_189/paper.tex,gpt52/generated_paper_189/extracted_tables.json,4
gpt52,generated_paper_18,gpt52/generated_paper_18,gpt52/generated_paper_18/paper.tex,gpt52/generated_paper_18/extracted_tables.json,3
gpt52,generated_paper_190,gpt52/generated_paper_190,gpt52/generated_paper_190/paper.tex,gpt52/generated_paper_190/extracted_tables.json,3
gpt52,generated_paper_191,gpt52/generated_paper_191,gpt52/generated_paper_191/paper.tex,gpt52/generated_paper_191/extracted_tables.json,3
gpt52,generated_paper_192,gpt52/generated_paper_192,gpt52/generated_paper_192/paper.tex,gpt52/generated_paper_192/extracted_tables.json,5
gpt52,generated_paper_193,gpt52/generated_paper_193,gpt52/generated_paper_193/paper.tex,gpt52/generated_paper_193/extracted_tables.json,3
gpt52,generated_paper_194,gpt52/generated_paper_194,gpt52/generated_paper_194/paper.tex,gpt52/generated_paper_194/extracted_tables.json,4
gpt52,generated_paper_195,gpt52/generated_paper_195,gpt52/generated_paper_195/paper.tex,gpt52/generated_paper_195/extracted_tables.json,4
gpt52,generated_paper_196,gpt52/generated_paper_196,gpt52/generated_paper_196/paper.tex,gpt52/generated_paper_196/extracted_tables.json,3
gpt52,generated_paper_197,gpt52/generated_paper_197,gpt52/generated_paper_197/paper.tex,gpt52/generated_paper_197/extracted_tables.json,3
gpt52,generated_paper_198,gpt52/generated_paper_198,gpt52/generated_paper_198/paper.tex,gpt52/generated_paper_198/extracted_tables.json,4
gpt52,generated_paper_199,gpt52/generated_paper_199,gpt52/generated_paper_199/paper.tex,gpt52/generated_paper_199/extracted_tables.json,3
gpt52,generated_paper_19,gpt52/generated_paper_19,gpt52/generated_paper_19/paper.tex,gpt52/generated_paper_19/extracted_tables.json,3
gpt52,generated_paper_1,gpt52/generated_paper_1,gpt52/generated_paper_1/paper.tex,gpt52/generated_paper_1/extracted_tables.json,3
gpt52,generated_paper_20,gpt52/generated_paper_20,gpt52/generated_paper_20/paper.tex,gpt52/generated_paper_20/extracted_tables.json,4
gpt52,generated_paper_21,gpt52/generated_paper_21,gpt52/generated_paper_21/paper.tex,gpt52/generated_paper_21/extracted_tables.json,3
gpt52,generated_paper_22,gpt52/generated_paper_22,gpt52/generated_paper_22/paper.tex,gpt52/generated_paper_22/extracted_tables.json,3
gpt52,generated_paper_23,gpt52/generated_paper_23,gpt52/generated_paper_23/paper.tex,gpt52/generated_paper_23/extracted_tables.json,4
gpt52,generated_paper_24,gpt52/generated_paper_24,gpt52/generated_paper_24/paper.tex,gpt52/generated_paper_24/extracted_tables.json,3
gpt52,generated_paper_25,gpt52/generated_paper_25,gpt52/generated_paper_25/paper.tex,gpt52/generated_paper_25/extracted_tables.json,4
gpt52,generated_paper_27,gpt52/generated_paper_27,gpt52/generated_paper_27/paper.tex,gpt52/generated_paper_27/extracted_tables.json,5
gpt52,generated_paper_28,gpt52/generated_paper_28,gpt52/generated_paper_28/paper.tex,gpt52/generated_paper_28/extracted_tables.json,3
gpt52,generated_paper_29,gpt52/generated_paper_29,gpt52/generated_paper_29/paper.tex,gpt52/generated_paper_29/extracted_tables.json,4
gpt52,generated_paper_2,gpt52/generated_paper_2,gpt52/generated_paper_2/paper.tex,gpt52/generated_paper_2/extracted_tables.json,5
gpt52,generated_paper_30,gpt52/generated_paper_30,gpt52/generated_paper_30/paper.tex,gpt52/generated_paper_30/extracted_tables.json,3
gpt52,generated_paper_31,gpt52/generated_paper_31,gpt52/generated_paper_31/paper.tex,gpt52/generated_paper_31/extracted_tables.json,3
gpt52,generated_paper_32,gpt52/generated_paper_32,gpt52/generated_paper_32/paper.tex,gpt52/generated_paper_32/extracted_tables.json,3
gpt52,generated_paper_33,gpt52/generated_paper_33,gpt52/generated_paper_33/paper.tex,gpt52/generated_paper_33/extracted_tables.json,5
gpt52,generated_paper_34,gpt52/generated_paper_34,gpt52/generated_paper_34/paper.tex,gpt52/generated_paper_34/extracted_tables.json,4
gpt52,generated_paper_35,gpt52/generated_paper_35,gpt52/generated_paper_35/paper.tex,gpt52/generated_paper_35/extracted_tables.json,3
gpt52,generated_paper_36,gpt52/generated_paper_36,gpt52/generated_paper_36/paper.tex,gpt52/generated_paper_36/extracted_tables.json,4
gpt52,generated_paper_37,gpt52/generated_paper_37,gpt52/generated_paper_37/paper.tex,gpt52/generated_paper_37/extracted_tables.json,4
gpt52,generated_paper_38,gpt52/generated_paper_38,gpt52/generated_paper_38/paper.tex,gpt52/generated_paper_38/extracted_tables.json,3
gpt52,generated_paper_39,gpt52/generated_paper_39,gpt52/generated_paper_39/paper.tex,gpt52/generated_paper_39/extracted_tables.json,5
gpt52,generated_paper_3,gpt52/generated_paper_3,gpt52/generated_paper_3/paper.tex,gpt52/generated_paper_3/extracted_tables.json,4
gpt52,generated_paper_40,gpt52/generated_paper_40,gpt52/generated_paper_40/paper.tex,gpt52/generated_paper_40/extracted_tables.json,4
gpt52,generated_paper_41,gpt52/generated_paper_41,gpt52/generated_paper_41/paper.tex,gpt52/generated_paper_41/extracted_tables.json,4
gpt52,generated_paper_42,gpt52/generated_paper_42,gpt52/generated_paper_42/paper.tex,gpt52/generated_paper_42/extracted_tables.json,3
gpt52,generated_paper_43,gpt52/generated_paper_43,gpt52/generated_paper_43/paper.tex,gpt52/generated_paper_43/extracted_tables.json,3
gpt52,generated_paper_45,gpt52/generated_paper_45,gpt52/generated_paper_45/paper.tex,gpt52/generated_paper_45/extracted_tables.json,3
gpt52,generated_paper_46,gpt52/generated_paper_46,gpt52/generated_paper_46/paper.tex,gpt52/generated_paper_46/extracted_tables.json,3
gpt52,generated_paper_47,gpt52/generated_paper_47,gpt52/generated_paper_47/paper.tex,gpt52/generated_paper_47/extracted_tables.json,4
gpt52,generated_paper_48,gpt52/generated_paper_48,gpt52/generated_paper_48/paper.tex,gpt52/generated_paper_48/extracted_tables.json,4
gpt52,generated_paper_49,gpt52/generated_paper_49,gpt52/generated_paper_49/paper.tex,gpt52/generated_paper_49/extracted_tables.json,3
gpt52,generated_paper_4,gpt52/generated_paper_4,gpt52/generated_paper_4/paper.tex,gpt52/generated_paper_4/extracted_tables.json,4
gpt52,generated_paper_50,gpt52/generated_paper_50,gpt52/generated_paper_50/paper.tex,gpt52/generated_paper_50/extracted_tables.json,4
gpt52,generated_paper_51,gpt52/generated_paper_51,gpt52/generated_paper_51/paper.tex,gpt52/generated_paper_51/extracted_tables.json,4
gpt52,generated_paper_52,gpt52/generated_paper_52,gpt52/generated_paper_52/paper.tex,gpt52/generated_paper_52/extracted_tables.json,3
gpt52,generated_paper_53,gpt52/generated_paper_53,gpt52/generated_paper_53/paper.tex,gpt52/generated_paper_53/extracted_tables.json,3
gpt52,generated_paper_54,gpt52/generated_paper_54,gpt52/generated_paper_54/paper.tex,gpt52/generated_paper_54/extracted_tables.json,4
gpt52,generated_paper_55,gpt52/generated_paper_55,gpt52/generated_paper_55/paper.tex,gpt52/generated_paper_55/extracted_tables.json,3
gpt52,generated_paper_56,gpt52/generated_paper_56,gpt52/generated_paper_56/paper.tex,gpt52/generated_paper_56/extracted_tables.json,3
gpt52,generated_paper_57,gpt52/generated_paper_57,gpt52/generated_paper_57/paper.tex,gpt52/generated_paper_57/extracted_tables.json,4
gpt52,generated_paper_58,gpt52/generated_paper_58,gpt52/generated_paper_58/paper.tex,gpt52/generated_paper_58/extracted_tables.json,3
gpt52,generated_paper_59,gpt52/generated_paper_59,gpt52/generated_paper_59/paper.tex,gpt52/generated_paper_59/extracted_tables.json,4
gpt52,generated_paper_5,gpt52/generated_paper_5,gpt52/generated_paper_5/paper.tex,gpt52/generated_paper_5/extracted_tables.json,4
gpt52,generated_paper_60,gpt52/generated_paper_60,gpt52/generated_paper_60/paper.tex,gpt52/generated_paper_60/extracted_tables.json,3
gpt52,generated_paper_61,gpt52/generated_paper_61,gpt52/generated_paper_61/paper.tex,gpt52/generated_paper_61/extracted_tables.json,3
gpt52,generated_paper_62,gpt52/generated_paper_62,gpt52/generated_paper_62/paper.tex,gpt52/generated_paper_62/extracted_tables.json,3
gpt52,generated_paper_63,gpt52/generated_paper_63,gpt52/generated_paper_63/paper.tex,gpt52/generated_paper_63/extracted_tables.json,4
gpt52,generated_paper_64,gpt52/generated_paper_64,gpt52/generated_paper_64/paper.tex,gpt52/generated_paper_64/extracted_tables.json,3
gpt52,generated_paper_65,gpt52/generated_paper_65,gpt52/generated_paper_65/paper.tex,gpt52/generated_paper_65/extracted_tables.json,3
gpt52,generated_paper_66,gpt52/generated_paper_66,gpt52/generated_paper_66/paper.tex,gpt52/generated_paper_66/extracted_tables.json,4
gpt52,generated_paper_67,gpt52/generated_paper_67,gpt52/generated_paper_67/paper.tex,gpt52/generated_paper_67/extracted_tables.json,3
gpt52,generated_paper_68,gpt52/generated_paper_68,gpt52/generated_paper_68/paper.tex,gpt52/generated_paper_68/extracted_tables.json,3
gpt52,generated_paper_69,gpt52/generated_paper_69,gpt52/generated_paper_69/paper.tex,gpt52/generated_paper_69/extracted_tables.json,4
gpt52,generated_paper_6,gpt52/generated_paper_6,gpt52/generated_paper_6/paper.tex,gpt52/generated_paper_6/extracted_tables.json,4
gpt52,generated_paper_70,gpt52/generated_paper_70,gpt52/generated_paper_70/paper.tex,gpt52/generated_paper_70/extracted_tables.json,3
gpt52,generated_paper_71,gpt52/generated_paper_71,gpt52/generated_paper_71/paper.tex,gpt52/generated_paper_71/extracted_tables.json,4
gpt52,generated_paper_73,gpt52/generated_paper_73,gpt52/generated_paper_73/paper.tex,gpt52/generated_paper_73/extracted_tables.json,3
gpt52,generated_paper_74,gpt52/generated_paper_74,gpt52/generated_paper_74/paper.tex,gpt52/generated_paper_74/extracted_tables.json,3
gpt52,generated_paper_75,gpt52/generated_paper_75,gpt52/generated_paper_75/paper.tex,gpt52/generated_paper_75/extracted_tables.json,3
gpt52,generated_paper_76,gpt52/generated_paper_76,gpt52/generated_paper_76/paper.tex,gpt52/generated_paper_76/extracted_tables.json,3
gpt52,generated_paper_77,gpt52/generated_paper_77,gpt52/generated_paper_77/paper.tex,gpt52/generated_paper_77/extracted_tables.json,4
gpt52,generated_paper_78,gpt52/generated_paper_78,gpt52/generated_paper_78/paper.tex,gpt52/generated_paper_78/extracted_tables.json,3
gpt52,generated_paper_79,gpt52/generated_paper_79,gpt52/generated_paper_79/paper.tex,gpt52/generated_paper_79/extracted_tables.json,3
gpt52,generated_paper_7,gpt52/generated_paper_7,gpt52/generated_paper_7/paper.tex,gpt52/generated_paper_7/extracted_tables.json,3
gpt52,generated_paper_80,gpt52/generated_paper_80,gpt52/generated_paper_80/paper.tex,gpt52/generated_paper_80/extracted_tables.json,3
gpt52,generated_paper_81,gpt52/generated_paper_81,gpt52/generated_paper_81/paper.tex,gpt52/generated_paper_81/extracted_tables.json,3
gpt52,generated_paper_82,gpt52/generated_paper_82,gpt52/generated_paper_82/paper.tex,gpt52/generated_paper_82/extracted_tables.json,3
gpt52,generated_paper_83,gpt52/generated_paper_83,gpt52/generated_paper_83/paper.tex,gpt52/generated_paper_83/extracted_tables.json,3
gpt52,generated_paper_84,gpt52/generated_paper_84,gpt52/generated_paper_84/paper.tex,gpt52/generated_paper_84/extracted_tables.json,3
gpt52,generated_paper_85,gpt52/generated_paper_85,gpt52/generated_paper_85/paper.tex,gpt52/generated_paper_85/extracted_tables.json,4
gpt52,generated_paper_86,gpt52/generated_paper_86,gpt52/generated_paper_86/paper.tex,gpt52/generated_paper_86/extracted_tables.json,3
gpt52,generated_paper_87,gpt52/generated_paper_87,gpt52/generated_paper_87/paper.tex,gpt52/generated_paper_87/extracted_tables.json,4
gpt52,generated_paper_88,gpt52/generated_paper_88,gpt52/generated_paper_88/paper.tex,gpt52/generated_paper_88/extracted_tables.json,4
gpt52,generated_paper_89,gpt52/generated_paper_89,gpt52/generated_paper_89/paper.tex,gpt52/generated_paper_89/extracted_tables.json,3
gpt52,generated_paper_8,gpt52/generated_paper_8,gpt52/generated_paper_8/paper.tex,gpt52/generated_paper_8/extracted_tables.json,5
gpt52,generated_paper_90,gpt52/generated_paper_90,gpt52/generated_paper_90/paper.tex,gpt52/generated_paper_90/extracted_tables.json,3
gpt52,generated_paper_91,gpt52/generated_paper_91,gpt52/generated_paper_91/paper.tex,gpt52/generated_paper_91/extracted_tables.json,4
gpt52,generated_paper_92,gpt52/generated_paper_92,gpt52/generated_paper_92/paper.tex,gpt52/generated_paper_92/extracted_tables.json,5
gpt52,generated_paper_93,gpt52/generated_paper_93,gpt52/generated_paper_93/paper.tex,gpt52/generated_paper_93/extracted_tables.json,3
gpt52,generated_paper_94,gpt52/generated_paper_94,gpt52/generated_paper_94/paper.tex,gpt52/generated_paper_94/extracted_tables.json,3
gpt52,generated_paper_95,gpt52/generated_paper_95,gpt52/generated_paper_95/paper.tex,gpt52/generated_paper_95/extracted_tables.json,3
gpt52,generated_paper_96,gpt52/generated_paper_96,gpt52/generated_paper_96/paper.tex,gpt52/generated_paper_96/extracted_tables.json,3
gpt52,generated_paper_97,gpt52/generated_paper_97,gpt52/generated_paper_97/paper.tex,gpt52/generated_paper_97/extracted_tables.json,4
gpt52,generated_paper_98,gpt52/generated_paper_98,gpt52/generated_paper_98/paper.tex,gpt52/generated_paper_98/extracted_tables.json,4
gpt52,generated_paper_99,gpt52/generated_paper_99,gpt52/generated_paper_99/paper.tex,gpt52/generated_paper_99/extracted_tables.json,3
gpt52,generated_paper_9,gpt52/generated_paper_9,gpt52/generated_paper_9/paper.tex,gpt52/generated_paper_9/extracted_tables.json,3
qwen25_7b,generated_paper_167,qwen25_7b/generated_paper_167,qwen25_7b/generated_paper_167/paper.tex,qwen25_7b/generated_paper_167/extracted_tables.json,1
qwen25_7b,generated_paper_182,qwen25_7b/generated_paper_182,qwen25_7b/generated_paper_182/paper.tex,qwen25_7b/generated_paper_182/extracted_tables.json,1
qwen25_7b,generated_paper_183,qwen25_7b/generated_paper_183,qwen25_7b/generated_paper_183/paper.tex,qwen25_7b/generated_paper_183/extracted_tables.json,2
qwen25_7b,generated_paper_196,qwen25_7b/generated_paper_196,qwen25_7b/generated_paper_196/paper.tex,qwen25_7b/generated_paper_196/extracted_tables.json,2
qwen25_7b,generated_paper_424,qwen25_7b/generated_paper_424,qwen25_7b/generated_paper_424/paper.tex,qwen25_7b/generated_paper_424/extracted_tables.json,2
qwen25_7b,generated_paper_501,qwen25_7b/generated_paper_501,qwen25_7b/generated_paper_501/paper.tex,qwen25_7b/generated_paper_501/extracted_tables.json,1
qwen25_7b,generated_paper_553,qwen25_7b/generated_paper_553,qwen25_7b/generated_paper_553/paper.tex,qwen25_7b/generated_paper_553/extracted_tables.json,2
qwen25_7b,generated_paper_554,qwen25_7b/generated_paper_554,qwen25_7b/generated_paper_554/paper.tex,qwen25_7b/generated_paper_554/extracted_tables.json,1
qwen25_7b,generated_paper_555,qwen25_7b/generated_paper_555,qwen25_7b/generated_paper_555/paper.tex,qwen25_7b/generated_paper_555/extracted_tables.json,1
qwen25_7b,generated_paper_556,qwen25_7b/generated_paper_556,qwen25_7b/generated_paper_556/paper.tex,qwen25_7b/generated_paper_556/extracted_tables.json,1
qwen25_7b,generated_paper_557,qwen25_7b/generated_paper_557,qwen25_7b/generated_paper_557/paper.tex,qwen25_7b/generated_paper_557/extracted_tables.json,1
qwen25_7b,generated_paper_558,qwen25_7b/generated_paper_558,qwen25_7b/generated_paper_558/paper.tex,qwen25_7b/generated_paper_558/extracted_tables.json,2
qwen25_7b,generated_paper_559,qwen25_7b/generated_paper_559,qwen25_7b/generated_paper_559/paper.tex,qwen25_7b/generated_paper_559/extracted_tables.json,1
qwen25_7b,generated_paper_560,qwen25_7b/generated_paper_560,qwen25_7b/generated_paper_560/paper.tex,qwen25_7b/generated_paper_560/extracted_tables.json,1
qwen25_7b,generated_paper_561,qwen25_7b/generated_paper_561,qwen25_7b/generated_paper_561/paper.tex,qwen25_7b/generated_paper_561/extracted_tables.json,2
qwen25_7b,generated_paper_562,qwen25_7b/generated_paper_562,qwen25_7b/generated_paper_562/paper.tex,qwen25_7b/generated_paper_562/extracted_tables.json,3
qwen25_7b,generated_paper_566,qwen25_7b/generated_paper_566,qwen25_7b/generated_paper_566/paper.tex,qwen25_7b/generated_paper_566/extracted_tables.json,1
qwen25_7b,generated_paper_567,qwen25_7b/generated_paper_567,qwen25_7b/generated_paper_567/paper.tex,qwen25_7b/generated_paper_567/extracted_tables.json,1
qwen25_7b,generated_paper_571,qwen25_7b/generated_paper_571,qwen25_7b/generated_paper_571/paper.tex,qwen25_7b/generated_paper_571/extracted_tables.json,3
qwen25_7b,generated_paper_572,qwen25_7b/generated_paper_572,qwen25_7b/generated_paper_572/paper.tex,qwen25_7b/generated_paper_572/extracted_tables.json,1
qwen25_7b,generated_paper_574,qwen25_7b/generated_paper_574,qwen25_7b/generated_paper_574/paper.tex,qwen25_7b/generated_paper_574/extracted_tables.json,1
qwen25_7b,generated_paper_575,qwen25_7b/generated_paper_575,qwen25_7b/generated_paper_575/paper.tex,qwen25_7b/generated_paper_575/extracted_tables.json,1
qwen25_7b,generated_paper_576,qwen25_7b/generated_paper_576,qwen25_7b/generated_paper_576/paper.tex,qwen25_7b/generated_paper_576/extracted_tables.json,1
qwen25_7b,generated_paper_577,qwen25_7b/generated_paper_577,qwen25_7b/generated_paper_577/paper.tex,qwen25_7b/generated_paper_577/extracted_tables.json,1
qwen25_7b,generated_paper_578,qwen25_7b/generated_paper_578,qwen25_7b/generated_paper_578/paper.tex,qwen25_7b/generated_paper_578/extracted_tables.json,2
qwen25_7b,generated_paper_580,qwen25_7b/generated_paper_580,qwen25_7b/generated_paper_580/paper.tex,qwen25_7b/generated_paper_580/extracted_tables.json,1
qwen25_7b,generated_paper_581,qwen25_7b/generated_paper_581,qwen25_7b/generated_paper_581/paper.tex,qwen25_7b/generated_paper_581/extracted_tables.json,1
qwen25_7b,generated_paper_582,qwen25_7b/generated_paper_582,qwen25_7b/generated_paper_582/paper.tex,qwen25_7b/generated_paper_582/extracted_tables.json,2
qwen25_7b,generated_paper_584,qwen25_7b/generated_paper_584,qwen25_7b/generated_paper_584/paper.tex,qwen25_7b/generated_paper_584/extracted_tables.json,5
qwen25_7b,generated_paper_585,qwen25_7b/generated_paper_585,qwen25_7b/generated_paper_585/paper.tex,qwen25_7b/generated_paper_585/extracted_tables.json,1
qwen25_7b,generated_paper_586,qwen25_7b/generated_paper_586,qwen25_7b/generated_paper_586/paper.tex,qwen25_7b/generated_paper_586/extracted_tables.json,2
qwen25_7b,generated_paper_587,qwen25_7b/generated_paper_587,qwen25_7b/generated_paper_587/paper.tex,qwen25_7b/generated_paper_587/extracted_tables.json,1
qwen25_7b,generated_paper_588,qwen25_7b/generated_paper_588,qwen25_7b/generated_paper_588/paper.tex,qwen25_7b/generated_paper_588/extracted_tables.json,1
qwen25_7b,generated_paper_589,qwen25_7b/generated_paper_589,qwen25_7b/generated_paper_589/paper.tex,qwen25_7b/generated_paper_589/extracted_tables.json,1
qwen25_7b,generated_paper_590,qwen25_7b/generated_paper_590,qwen25_7b/generated_paper_590/paper.tex,qwen25_7b/generated_paper_590/extracted_tables.json,1
qwen25_7b,generated_paper_591,qwen25_7b/generated_paper_591,qwen25_7b/generated_paper_591/paper.tex,qwen25_7b/generated_paper_591/extracted_tables.json,1
qwen25_7b,generated_paper_593,qwen25_7b/generated_paper_593,qwen25_7b/generated_paper_593/paper.tex,qwen25_7b/generated_paper_593/extracted_tables.json,1
qwen25_7b,generated_paper_594,qwen25_7b/generated_paper_594,qwen25_7b/generated_paper_594/paper.tex,qwen25_7b/generated_paper_594/extracted_tables.json,3
qwen25_7b,generated_paper_595,qwen25_7b/generated_paper_595,qwen25_7b/generated_paper_595/paper.tex,qwen25_7b/generated_paper_595/extracted_tables.json,1
qwen25_7b,generated_paper_596,qwen25_7b/generated_paper_596,qwen25_7b/generated_paper_596/paper.tex,qwen25_7b/generated_paper_596/extracted_tables.json,1
qwen25_7b,generated_paper_597,qwen25_7b/generated_paper_597,qwen25_7b/generated_paper_597/paper.tex,qwen25_7b/generated_paper_597/extracted_tables.json,1
qwen25_7b,generated_paper_599,qwen25_7b/generated_paper_599,qwen25_7b/generated_paper_599/paper.tex,qwen25_7b/generated_paper_599/extracted_tables.json,1
qwen25_7b,generated_paper_600,qwen25_7b/generated_paper_600,qwen25_7b/generated_paper_600/paper.tex,qwen25_7b/generated_paper_600/extracted_tables.json,1
qwen25_7b,generated_paper_601,qwen25_7b/generated_paper_601,qwen25_7b/generated_paper_601/paper.tex,qwen25_7b/generated_paper_601/extracted_tables.json,2
qwen25_7b,generated_paper_602,qwen25_7b/generated_paper_602,qwen25_7b/generated_paper_602/paper.tex,qwen25_7b/generated_paper_602/extracted_tables.json,1
qwen25_7b,generated_paper_604,qwen25_7b/generated_paper_604,qwen25_7b/generated_paper_604/paper.tex,qwen25_7b/generated_paper_604/extracted_tables.json,2
qwen25_7b,generated_paper_605,qwen25_7b/generated_paper_605,qwen25_7b/generated_paper_605/paper.tex,qwen25_7b/generated_paper_605/extracted_tables.json,1
qwen25_7b,generated_paper_606,qwen25_7b/generated_paper_606,qwen25_7b/generated_paper_606/paper.tex,qwen25_7b/generated_paper_606/extracted_tables.json,1
qwen25_7b,generated_paper_607,qwen25_7b/generated_paper_607,qwen25_7b/generated_paper_607/paper.tex,qwen25_7b/generated_paper_607/extracted_tables.json,2
